combo_params,fold,score_val,VAL_Sharpe,VAL_CAGR%,VAL_MaxDD%,VAL_Calmar,VAL_SR_tstat,p_value,q_value,significant_5pct,significant_10pct,SR_above_HLZ_tmin,stat_label,weight_cap,k_atr,turb_zscore_thr,turb_scale_min,vol_target_ann
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",4,0.1885720024937147,0.1305,0.627,-30.154,0.0208,0.184,0.853761,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.0,0.25,0.3
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",4,0.1885720024937147,0.1305,0.627,-30.154,0.0208,0.184,0.853761,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.0,0.25,0.35
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",4,0.17714218976365365,0.1191,0.435,-30.214,0.0144,0.168,0.866394,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.0,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",4,0.14432566402635494,0.0998,0.011,-30.618,0.0004,0.141,0.887828,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",4,0.14432566402635494,0.0998,0.011,-30.618,0.0004,0.141,0.887828,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.25,0.35
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",4,0.1361841790561988,0.0897,-0.141,-30.629,-0.0046,0.127,0.899133,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",4,0.1355494121276667,0.1034,0.077,-30.913,0.0025,0.146,0.88386,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.0,0.4,0.35
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",4,0.1355494121276667,0.1034,0.077,-30.913,0.0025,0.146,0.88386,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.0,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",4,0.12386545520700398,0.0914,-0.114,-30.973,-0.0037,0.129,0.897231,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.0,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",4,0.09012167747198785,0.0721,-0.552,-31.395,-0.0176,0.102,0.918824,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.4,0.3
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",4,0.09012167747198785,0.0721,-0.552,-31.395,-0.0176,0.102,0.918824,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.4,0.35
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",4,0.08659564386018698,0.1091,0.171,-32.252,0.0053,0.154,0.877517,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",4,0.08167843792324223,0.0614,-0.704,-31.406,-0.0224,0.087,0.930871,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",4,0.0579973081611459,0.1041,-0.002,-32.834,-0.0001,0.147,0.883078,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.25,0.3
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",4,0.05549090604531609,0.1029,-0.03,-32.871,-0.0009,0.145,0.88437,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.25,0.35
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",4,0.04667059347351987,0.0806,-0.409,-32.654,-0.0125,0.114,0.909322,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",4,0.032376559109711656,0.0811,-0.401,-33.023,-0.0121,0.115,0.908801,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",4,0.012711728632094299,0.0734,-0.649,-33.318,-0.0195,0.104,0.917406,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",4,0.009131788003318014,0.0717,-0.688,-33.371,-0.0206,0.101,0.919268,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.25,0.35
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",4,0.004668463595035838,0.0771,-0.573,-33.598,-0.0171,0.109,0.913304,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",4,0.0022107841551284313,0.0759,-0.601,-33.634,-0.0179,0.107,0.914553,1.0,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.4,0.35
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",4,-0.008058163121308248,0.0523,-0.988,-33.433,-0.0295,0.074,0.941125,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",4,-0.04105677508587116,0.0461,-1.226,-34.089,-0.036,0.065,0.948125,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.4,0.3
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",4,-0.0445732165868116,0.0444,-1.265,-34.141,-0.0371,0.063,0.949936,1.0,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.4,0.35
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",5,0.5484654093028679,2.3177,73.589,-12.492,5.8911,2.809,0.004976,0.129929,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",5,0.5405300632856045,2.3173,73.486,-12.569,5.8468,2.808,0.004983,0.129929,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",5,0.5383086211338253,2.3112,73.337,-12.492,5.8709,2.801,0.005098,0.129929,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",5,0.5371584538255795,2.2702,79.617,-13.624,5.8437,2.752,0.005929,0.129929,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",5,0.5303904123572629,2.3108,73.235,-12.569,5.8268,2.8,0.005105,0.129929,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",5,0.5295011663858632,2.2697,79.511,-13.7,5.8035,2.751,0.005941,0.129929,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.25,0.3
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",5,0.5184160990848846,2.261,79.061,-13.624,5.8029,2.741,0.006132,0.129929,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",5,0.5107966606355451,2.2605,78.955,-13.7,5.763,2.74,0.006145,0.129929,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",5,0.5077459614935973,2.2805,70.04,-11.553,6.0627,2.764,0.005711,0.129929,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",5,0.49618307764988795,2.2732,69.759,-11.553,6.0384,2.755,0.005866,0.129929,False,False,False,econ_strong_stat_weak,0.65,3.0,1.0,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",5,0.4758315473032223,2.2295,75.427,-12.7,5.9393,2.703,0.006876,0.129929,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",5,0.4664219026847515,2.2146,81.087,-14.273,5.681,2.685,0.007255,0.129929,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.4,0.35
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",5,0.4590632185331011,2.214,80.98,-14.349,5.6436,2.684,0.007272,0.129929,False,False,False,econ_strong_stat_weak,0.55,3.0,1.5,0.25,0.35
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",5,0.4590319670642573,2.2211,74.949,-12.7,5.9016,2.693,0.007088,0.129929,False,False,False,econ_strong_stat_weak,0.65,3.0,1.0,0.25,0.3
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",5,0.4532549496487345,2.2088,80.614,-14.273,5.6479,2.678,0.007408,0.129929,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.4,0.35
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",5,0.44592864322809933,2.2082,80.507,-14.349,5.6107,2.677,0.007425,0.129929,False,False,False,econ_strong_stat_weak,0.65,3.0,1.5,0.25,0.35
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",5,0.4450916238599983,2.2675,69.687,-12.174,5.7242,2.748,0.005989,0.129929,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",5,0.43374309479902173,2.2602,69.407,-12.174,5.7012,2.74,0.006151,0.129929,False,False,False,econ_strong_stat_weak,0.65,3.0,1.0,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",5,0.42031784388296,2.2181,75.063,-13.313,5.6383,2.689,0.007165,0.129929,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",5,0.40380377642252896,2.2096,74.586,-13.313,5.6024,2.679,0.007386,0.129929,False,False,False,econ_strong_stat_weak,0.65,3.0,1.0,0.4,0.3
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",5,0.3983519215096749,2.1723,76.63,-13.325,5.7508,2.634,0.008437,0.130192,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.25,0.35
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",5,0.3865790206779393,2.167,76.22,-13.325,5.72,2.628,0.008597,0.130192,False,False,False,econ_strong_stat_weak,0.65,3.0,1.0,0.25,0.35
"{'weight_cap': 0.55, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",5,0.34706420325357706,2.1616,76.264,-13.934,5.4732,2.621,0.008762,0.130192,False,False,False,econ_strong_stat_weak,0.55,3.0,1.0,0.4,0.35
"{'weight_cap': 0.65, 'k_atr': 3.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",5,0.3354955979885602,2.1562,75.854,-13.934,5.4438,2.615,0.008928,0.130192,False,False,False,econ_strong_stat_weak,0.65,3.0,1.0,0.4,0.35
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",5,-0.07174543319802039,2.0178,58.659,-13.339,4.3975,2.448,0.014351,0.177643,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",5,-0.07502134564533516,2.0171,58.633,-13.339,4.3956,2.447,0.014387,0.177643,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",5,-0.08858898238375952,2.0112,58.446,-13.512,4.3256,2.44,0.014674,0.177643,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",5,-0.0918508970604279,2.0104,58.42,-13.512,4.3237,2.439,0.014711,0.177643,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",5,-0.13603682688841956,1.9765,55.569,-12.627,4.4007,2.399,0.016457,0.177643,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",5,-0.14886469224303533,1.9766,55.598,-12.849,4.3271,2.399,0.016451,0.177643,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",5,-0.15874398047006755,1.9505,61.767,-15.023,4.1116,2.367,0.017919,0.177643,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",5,-0.16363921863786973,1.9534,62.028,-15.284,4.0585,2.371,0.017752,0.177643,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.25,0.3
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",5,-0.16642510789470874,1.9445,61.55,-15.023,4.0971,2.36,0.018273,0.177643,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.4,0.3
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",5,-0.17127857079247977,1.9474,61.81,-15.284,4.0442,2.364,0.018101,0.177643,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",5,-0.18907491691020586,1.9571,54.975,-13.204,4.1636,2.375,0.017536,0.177643,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",5,-0.1905087165710433,1.9573,55.003,-13.204,4.1658,2.375,0.017529,0.177643,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",5,-0.2671437340386261,1.903,58.179,-15.023,3.8727,2.31,0.020884,0.192341,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",5,-0.27271457716045017,1.9054,58.404,-15.284,3.8213,2.313,0.020729,0.192341,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.25,0.3
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",5,-0.2890629569552201,1.8856,57.575,-15.023,3.8325,2.289,0.022078,0.19314,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.4,0.3
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",5,-0.29450963277799513,1.8879,57.798,-15.284,3.7817,2.292,0.021912,0.19314,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.4,0.3
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",5,-0.33726853407487145,1.8177,50.179,-12.613,3.9784,2.207,0.027298,0.198627,False,False,False,econ_strong_stat_weak,0.55,2.0,1.5,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",5,-0.3426029421580735,1.8613,60.608,-17.375,3.4883,2.26,0.023837,0.19314,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.25,0.35
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",5,-0.34667054131766495,1.8147,50.062,-12.714,3.9376,2.204,0.027552,0.198627,False,False,False,econ_strong_stat_weak,0.55,2.0,1.5,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",5,-0.3496956781999332,1.8556,60.392,-17.375,3.4759,2.253,0.024267,0.19314,False,False,False,econ_strong_stat_weak,0.65,2.5,1.5,0.4,0.35
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",5,-0.35001561871100506,1.8611,60.821,-17.673,3.4414,2.259,0.023854,0.19314,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.25,0.35
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",5,-0.35273693831418784,1.8081,49.794,-12.613,3.9479,2.196,0.028117,0.198627,False,False,False,econ_strong_stat_weak,0.65,2.0,1.5,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",5,-0.3570627978662667,1.8554,60.605,-17.673,3.4291,2.253,0.024282,0.19314,False,False,False,econ_strong_stat_weak,0.55,2.5,1.5,0.4,0.35
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",5,-0.36209537256421354,1.8051,49.677,-12.714,3.9073,2.192,0.028377,0.198627,False,False,False,econ_strong_stat_weak,0.65,2.0,1.5,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",5,-0.42660713327482125,1.7767,47.348,-12.489,3.7913,2.158,0.030946,0.202383,False,False,False,econ_strong_stat_weak,0.55,2.0,1.0,0.25,0.25
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.25}",5,-0.4405788088432584,1.7677,47.009,-12.489,3.7641,2.147,0.031805,0.202383,False,False,False,econ_strong_stat_weak,0.65,2.0,1.0,0.25,0.25
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",5,-0.44568595025403257,1.7685,47.109,-12.699,3.7097,2.148,0.031731,0.202383,False,False,False,econ_strong_stat_weak,0.55,2.0,1.0,0.4,0.25
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",5,-0.45144795862974496,1.8081,56.707,-17.276,3.2824,2.196,0.028117,0.198627,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.25,0.35
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.25}",5,-0.4595763550494782,1.7594,46.771,-12.699,3.683,2.137,0.032608,0.203787,False,False,False,econ_strong_stat_weak,0.65,2.0,1.0,0.4,0.25
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",5,-0.46042250544603047,1.807,56.861,-17.586,3.2333,2.194,0.028218,0.198627,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.25,0.35
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",5,-0.46652807190291945,1.7436,50.28,-14.0,3.5913,2.118,0.034191,0.20584,False,False,False,econ_strong_stat_weak,0.55,2.0,1.5,0.4,0.3
"{'weight_cap': 0.65, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",5,-0.4716990580791991,1.7916,56.108,-17.276,3.2478,2.176,0.029581,0.199757,False,False,False,econ_strong_stat_weak,0.65,2.5,1.0,0.4,0.35
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",5,-0.4747173212002286,1.7408,50.163,-14.1,3.5577,2.114,0.034486,0.20584,False,False,False,econ_strong_stat_weak,0.55,2.0,1.5,0.25,0.3
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.3}",5,-0.47892736085784815,1.7359,49.927,-14.0,3.5661,2.109,0.034988,0.20584,False,False,False,econ_strong_stat_weak,0.65,2.0,1.5,0.4,0.3
"{'weight_cap': 0.55, 'k_atr': 2.5, 'turb_zscore_thr': 1.0, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",5,-0.4805332755834256,1.7905,56.261,-17.586,3.1992,2.174,0.02968,0.199757,False,False,False,econ_strong_stat_weak,0.55,2.5,1.0,0.4,0.35
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.3}",5,-0.48708544670859927,1.7331,49.81,-14.1,3.5327,2.105,0.035289,0.20584,False,False,False,econ_strong_stat_weak,0.65,2.0,1.5,0.25,0.3
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",5,-0.533478006467113,1.7,49.842,-14.608,3.4118,2.065,0.038918,0.208283,False,False,False,econ_strong_stat_weak,0.55,2.0,1.5,0.4,0.35
"{'weight_cap': 0.55, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",5,-0.5411918516350357,1.6971,49.725,-14.707,3.381,2.062,0.039242,0.208283,False,False,False,econ_strong_stat_weak,0.55,2.0,1.5,0.25,0.35
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.4, 'vol_target_ann': 0.35}",5,-0.5454435412095394,1.6924,49.489,-14.608,3.3877,2.056,0.039784,0.208283,False,False,False,econ_strong_stat_weak,0.65,2.0,1.5,0.4,0.35
"{'weight_cap': 0.65, 'k_atr': 2.0, 'turb_zscore_thr': 1.5, 'turb_scale_min': 0.25, 'vol_target_ann': 0.35}",5,-0.5531289612846502,1.6896,49.373,-14.707,3.3571,2.053,0.040115,0.208283,False,False,False,econ_strong_stat_weak,0.65,2.0,1.5,0.25,0.35
